landingPagePath,sessions,sessionDuration,avgSessionDuration,bounces,bounceRate,pageViews,avgTimeOnPage,pageViewsPerSession,exits,exitRate
/404/,11,2117,192.45454545454547,4,36.36363636363637,32,100.80952380952381,2.909090909090909,11,34.375
/about-us/,673,94317,140.1441307578009,354,52.60029717682021,1722,89.91325071496664,2.5586924219910845,673,39.08246225319396
/about-us/?mc_cid=45d309ea09&mc_eid=956ad236ce,1,2185,2185,0,0,6,436.8,6,1,16.666666666666664
/about-us/become-a-data-instructor/,17,1191,70.05882352941177,13,76.47058823529412,25,148.875,1.4705882352941178,17,68
/about-us/become-a-ta-data/,123,4304,34.99186991869919,99,80.48780487804879,178,78.2909090909091,1.4471544715447155,123,69.10112359550563
/about-us/become-a-ta-data/?fbclid=IwAR1CREKEi2T5fotP9LWO7GyvpwYP7TaL0p0bxe6PBmCT2cRvJj6AKHQRpwQ,1,0,0,1,100,1,0,1,1,100
/about-us/become-a-ta-data/?fbclid=IwAR3qk3pDj0VoHlT0Cs_9I9HPthRiNnJ16EV-c30xkIM8d6EWvnMPd3uUMKc,1,0,0,1,100,1,0,1,1,100
/about-us/become-a-ta-data/?fbclid=IwAR3TSw9zgP0plc1Pp4LeEv2HQDCfEl51sJO3Z1wB68Qi-b8AuSvE5tmrnTk,1,0,0,1,100,1,0,1,1,100
/about-us/become-an-instructor/,241,8268,34.30705394190871,215,89.21161825726142,309,121.58823529411765,1.2821576763485478,241,77.99352750809061
/about-us/become-an-instructor/part-time-teaching/,19,3869,203.6315789473684,10,52.63157894736842,56,104.64864864864865,2.9473684210526314,19,33.92857142857143
/about-us/join-us/,255,37241,146.04313725490195,78,30.58823529411765,734,77.74947807933194,2.8784313725490196,255,34.74114441416894
/about-us/join-us/?fbclid=IwAR39EKJ3Yr4gA0UgGDuZKF5A_Q7EE9WdQaUiqwxC867JvcHcUMWZcAz2kW0,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/job-applicant-privacy-notice/,6,77,12.833333333333334,5,83.33333333333334,8,38.5,1.3333333333333333,6,75
/about-us/join-us/partner-account-manager-smes/,43,3724,86.6046511627907,35,81.3953488372093,73,124.1,1.697674418604651,43,58.9041095890411
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR03D65_wpbrbRpb7DgHy0Z_9hcVUSfQSrYKVd6EIx8oV5LX631pkjq7bcw,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR0l33L2y62SPzyXqgGGpo9_uh16xLkBpbm_AE6FTIq4cGFlwQC9nklYGZk,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR1KfXZf04mHmN9pNBSn2P2r-T8OKbR_bY1zeugkA2rdxlK2tgeZPYkVn6Q,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR2HcXWpdfUG8VARum0sp88pULsIXdZTjKmOMxFa-hMnkGQfZ7oyoGag33o,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR2YJqfv6Tp8bpQDe0c7eYyJK6Uq2AAtCp6s2UeWaukLT36sxpJx8UP26no,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR3o_9PB5T90dpSzA7HyqO3yGAHpVDrhXD0Y1zjeVy-9OGk45m-CbJnxrNM,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR3TWw1bKWyo7sPpHxpXwjZUV3WQ8poPXWbYssZawL6r8e0LZ-MjEnZ99vU,1,132,132,0,0,18,7.764705882352941,18,1,5.555555555555555
/about-us/our-team/,525,65527,124.81333333333333,302,57.52380952380952,1040,127.23883495145631,1.980952380952381,525,50.480769230769226
/about-us/our-team/?elementor-preview=61&ver=1591085556,1,0,0,1,100,1,0,1,1,100
/about-us/our-team/our-board/,226,17832,78.90265486725664,164,72.56637168141593,398,103.68023255813954,1.761061946902655,226,56.78391959798995
/about/,8,565,70.625,2,25,31,24.652173913043477,3.875,8,25.806451612903224
/aboutus,1,7,7,0,0,2,7,2,1,50
/accessibility/,12,0,0,12,100,12,0,1,12,100
/admissions-track-data/,54,10119,187.38888888888889,19,35.18518518518518,144,112.45555555555555,2.6666666666666665,54,37.5
/admissions-track-psd/,3,8,2.6666666666666665,2,66.66666666666666,5,4,1.6666666666666667,3,60
/admissions-track/,688,97583,141.83575581395348,357,51.889534883720934,1305,158.1669367909238,1.8968023255813953,688,52.720306513409966
/admissions-track/?fbclid=IwAR0qZH-5LawUNRGsFSEqVhxnE7CPqU4MINheISqIoNt7TEfZ0f65rS7H_HA,1,0,0,1,100,1,0,1,1,100
/ai,1,0,0,1,100,1,0,1,1,100
/alumni-refer-a-friend/,9,396,44,8,88.88888888888889,11,198,1.2222222222222223,9,81.81818181818183
/asmissions-track/,1,53,53,0,0,4,17.333333333333332,4,1,25
/become-an-instructor/,1,5,5,0,0,2,5,2,1,50
/black-friday-lottery/,34,7077,208.14705882352942,25,73.52941176470588,53,372.57894736842104,1.5588235294117647,34,64.15094339622641
/black-friday-lottery/?mc_cid=5441c8a4f7&mc_eid=334d5756d8,1,62,62,0,0,5,15.25,5,1,20
/blog/,132,20793,157.52272727272728,57,43.18181818181818,463,62.818731117824775,3.507575757575758,132,28.509719222462206
/blog/10-reasons-why-you-should-future-proof-your-career-by-studying-data-analysis-at-codeclan/?fbclid=IwAR1KC55fvaIq3sHlRq6eSX9e68BdifijQuyOAf7TOGNLl7aLC_mrPA1Pzi4,1,0,0,1,100,1,0,1,1,100
/blog/2018-our-year-in-review/,56,7004,125.07142857142857,25,44.642857142857146,175,58.865546218487395,3.125,56,32
/blog/5-reasons-edinburgh-best-place-live-uk/,11,0,0,11,100,11,0,1,11,100
/blog/5-steps-to-a-brand-new-skillset-by-january/,1,66,66,0,0,3,32.5,3,1,33.33333333333333
/blog/500-graduates-in-employment/,34,3972,116.82352941176471,17,50,94,66.2,2.764705882352941,34,36.17021276595745
/blog/7-celebrities-didnt-know-code/,1231,22975,18.663688058489033,1154,93.74492282696994,1352,189.8595041322314,1.0982940698619008,1231,91.05029585798816
/blog/7-celebrities-didnt-know-code/?sa=X&ved=2ahUKEwjLrOnBi-vnAhUul3IEHXTIDF8Q1i8wLXoECBsQJQ,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/,92,8253,89.70652173913044,62,67.3913043478261,195,80.12621359223301,2.119565217391304,92,47.179487179487175
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0161fSEAFy8HWrduJlOx6hfUmCrpohLPjnTrnob-gL9sSPzRm4gjneeFY,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR02k_RbdlvZgFl9dwrMVnmVSjJXQaeWH3iMdWEDTcPX8wgJI8GddEPZ6PY,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0f2Z4d_n1h2tzvxwQfpZmxYtFUTZBQ0MYgS689rZoq7GEIpXAP-qNhjzE,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0JCR06-vn7j5Riuxo6fF0UeJAMd1TmoblJvy3JMva1ByjK6h781ZzkhbY,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0lLN4lMJtykXXElmpsYr-f8BtRNPByGzprmMEQvwBM69uqzL-UwiTj-As,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0nUHmgg3Gt43Z5vSlFbiosZ77iiRD3T3_ooJ9dmZYaTR8Ho10Hpy4qRHo,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0nwNLSukCAUr5trirAsGdqqvU7Nir2XgdGNUj2eSRfXaSqEm7kmgBcWzc,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0twmCtcM2eaQ1m4AQsqjGIn6Vo1XIJskN0K3qzFsIuSGkizxRX5n5htGs,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0WmryZKideLuL17iDhiQ4ta6mMvUW0mCHVXreGP5kxgKwj8n2w2AOpuF0,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0xcjyShVIKMQIHJ3cdLh2xTz6zFZH9N9EpN5j4qSjytwV-BFOmqB4UOUQ,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR12l7r3Akez78W6mOAGgekzQy0BgKjJ4jUSsCQammDK8LArxEqebruSj3M,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1BaVW6ov8-u2liQz9ITPJGhGZxbDYbJUp8w6QASxjUBr_fY5JUYPdZWiQ,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1j5Rx32Uj7VSMD0GGmr4XRH1o7Mf7ZmhPXWptHS7S3nwIBLC38Vav-IA0,1,106,106,0,0,3,53,3,1,33.33333333333333
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1nFUc3t5fULaVH85UVRviNayhR__ACKd_9fI85uF2aQ55UhMxUqn3H070,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1VwMCQIYvzgDvS3YNFS0fVt7ZaZS0VCmlPHh9gZpb-qIl68hs0x43A7CQ,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1xiSq-YG7uhqoBv1K5O5etkIyeso3iLVenW2MUxePZ1Qz-t524C0CJnmk,1,218,218,0,0,3,109,3,1,33.33333333333333
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1ZfLYIoVtjsFsTh_ZjVQ5TR0PZ4QntK7Qs4GAlHTn1o8GKLqmEU5rRsSM,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2fYpJLFkEYcGUqLutXGTOpyydyfYv_CdyW0ZYM6Z46zH3s70RupaWrnaE,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2LivQiN-IcKeLR5lytNI_paHwmA2oMAzyhlTPyqLEWHZESUR24XCrOWuY,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2RAuie4qDkG5OvOd6AF4zvuHb_3mt9hbNNPihZROXRB7GiB5tzYbJ_Iz8,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2wEoVyRNsfa8rnszY_XZkynVtcirac2k3T8TNzsF-Awj7yNiqBULS_mjU,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2yBvDP8kynQCebziC0wh3DVuL7gHKPf9cdjfco-d2MdoAvxehgR3MvLGM,1,2059,2059,0,0,26,82.32,26,1,3.8461538461538463
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR32LSiigTg3gspMsFJmBSpcIXstwEsPdTBHIjccJYliSjYFehxo-wFQUJk,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR3bauvybRrN4ZGYCxL7Y5jV2QShvbIdH3h5Gmf1bAAsx7On_b7AjGLfHLY,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR3gPRzf_OrdK4V5iuhijI0lSeiciyW-JpCRFgrGhmO0sXaXEcWebW_XyBg,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR3Ypgxa-8JIAxwoouvSCgHaApUN1zW9Z68wtkkbLR59JCxmLn3NZ2eIfhU,1,37,37,0,0,2,37,2,1,50
/blog/9-common-misconceptions-coding/,193,4969,25.746113989637305,182,94.30051813471503,208,331.1333333333333,1.077720207253886,193,92.78846153846155
/blog/9-websites-start-coding-journey/,140,8105,57.892857142857146,111,79.28571428571428,202,130.82258064516128,1.4428571428571428,140,69.3069306930693
/blog/an-app-to-put-charity-shops-on-the-map/,4,1418,354.5,3,75,5,1418,1.25,4,80
/blog/apply-immersive-programming-course/,63,12380,196.5079365079365,39,61.904761904761905,108,275.1333333333333,1.7142857142857142,63,58.333333333333336
/blog/ask-for-help-coding/,8,5462,682.75,6,75,14,910.3333333333334,1.75,8,57.14285714285714
/blog/author/codeclan/,6,215,35.833333333333336,2,33.33333333333333,11,43,1.8333333333333333,6,54.54545454545454
/blog/author/codeclan/page/8/,1,78,78,0,0,3,39.5,3,1,33.33333333333333
/blog/author/jordandavidson/,1,5,5,0,0,2,5,2,1,50
/blog/author/ken/,4,83,20.75,3,75,6,41.5,1.5,4,66.66666666666666
/blog/author/killian/,5,110,22,2,40,18,8.461538461538462,3.6,5,27.77777777777778
/blog/author/killian/page/4/,1,1422,1422,0,0,10,158.11111111111111,10,1,10
/blog/author/steph/,5,18,3.6,3,60,7,9,1.4,5,71.42857142857143
/blog/barriers-to-employment-get-digitall/,10,2509,250.9,5,50,25,167.13333333333333,2.5,10,40
/blog/battled-pokemon-project/,61,63,1.0327868852459017,60,98.36065573770492,62,63,1.0163934426229508,61,98.38709677419355
/blog/best-podcasts-coders-programmers/,2877,87473,30.40424052832812,2690,93.5001737921446,3106,381.9956331877729,1.0795968022245395,2877,92.62717321313588
/blog/built-after-five-weeks-learning-code/,9,413,45.888888888888886,7,77.77777777777779,13,103.5,1.4444444444444444,9,69.23076923076923
/blog/built-munro-bagger-site/,83,4106,49.46987951807229,68,81.92771084337349,156,56.273972602739725,1.8795180722891567,83,53.205128205128204
/blog/call-centre-advisor-developer/,1,0,0,1,100,1,0,1,1,100
/blog/career-change-developer/,2,388,194,0,0,6,97.25,3,2,33.33333333333333
/blog/career-change-into-digital/,71,10154,143.01408450704224,50,70.4225352112676,164,109.13978494623656,2.3098591549295775,71,43.292682926829265
/blog/career-in-data-paul-van-loon/,107,7068,66.05607476635514,82,76.63551401869158,208,69.99009900990099,1.9439252336448598,107,51.442307692307686
/blog/career-in-data-paul-van-loon/?fbclid=IwAR043nh2RnfUJPQZoOjMPphXivbOVk-pZPC1SAmsGq2_Gk551dqqHiyKEEk,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR0j3xWkRcfds20MRmd1jnkOa6gtC7PJKugH7D-fxWxtfJsemgFztOE45JE,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR0qcZKoToHm0uECsjUzi2xCMsNtgpk44ZDPtxaho5hE4HuUqESWdhTDYNQ,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR0sKrTbMbBaI_P-lFFHc98I4uvcvpNK1c9MrT9AKrqw879VLcrn-4R8zuk,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR17POxeoKcWU5XJDkn6r7hBDgPO5R5786yJ8j_sWbI-nx1tsu5PUvL8Nj0,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR1B04Ng91h9VpR38bJuhWnZnM6wv5Nhb7SdcjUElP9Ar5LOfm4eWEyxQE4,2,0,0,2,100,2,0,1,2,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR1dXM33PwnyvA_wx1HJiUo5znQPpLWBULgZ31WRsOBB20jKQWW09VBy83I,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR1l0pouSkEPUY_2EdbcGg5ziw7LKokNO6-WkBp5mh63cTTtee7oSjuPgQg,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR1xSZ9tEYyZvX__DPO1bxaY4UEebR0QAzQFBW2QgU9qI5D0FXLWhMBYxQc,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR2F0RshJqQx2CtcOQzrq3vLEgUeVXgALBshSQj0KfrjBeAnLa61OvshKt8,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR2mAKxcM1GDLxXOLlSguBebW-9QaYm4oIqogWwvRka7gy25hejAnFNDang,3,0,0,3,100,3,0,1,3,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR3dUS_7Jm-RVCQlG-fMkLhnj2INAiKf3HPHYSe8jJfcs1KT1CCHpi5JWBs,1,0,0,1,100,1,0,1,1,100
/blog/career-in-data-paul-van-loon/?fbclid=IwAR3iNwtPU8P9PDQxwcdCJBYmHnRSOU7CTmoYIQMRKzNyQIYOJCI-JxlqBeo,2,341,170.5,1,50,5,113.66666666666667,2.5,2,40
/blog/career-in-data-paul-van-loon/?fbclid=IwAR3Zg6jYIyktvvgsFHWaqC-hU1QEhlTZ_9lC3SyZb4YzCXoC_z4UoE1oXZ8,1,0,0,1,100,1,0,1,1,100
/blog/category/careers-in-tech/,15,5154,343.6,4,26.666666666666668,74,87.37288135593221,4.933333333333334,15,20.27027027027027
/blog/category/client-xperience/,6,0,0,6,100,6,0,1,6,100
/blog/category/data-analysis/,8,2916,364.5,2,25,34,112.15384615384616,4.25,8,23.52941176470588
/blog/category/employers/,6,509,84.83333333333333,3,50,13,72.85714285714286,2.1666666666666665,6,46.15384615384615
/blog/category/employers/page/2/,3,451,150.33333333333334,1,33.33333333333333,17,32.285714285714285,5.666666666666667,3,17.647058823529413
/blog/category/events/,1,48,48,0,0,3,24,3,1,33.33333333333333
/blog/category/industry/,1,2603,2603,0,0,26,104.12,26,1,3.8461538461538463
/blog/category/inspiring-stories/,16,2920,182.5,7,43.75,47,94.3225806451613,2.9375,16,34.04255319148936
/blog/category/inspiring-stories/page/3/,1,295,295,0,0,7,49,7,1,14.285714285714285
/blog/category/instructor-blogs/,1,0,0,1,100,1,0,1,1,100
/blog/category/learning-to-code/,8,1397,174.625,4,50,23,92.93333333333334,2.875,8,34.78260869565217
/blog/category/whats-happening-at-codeclan/,3,235,78.33333333333333,1,33.33333333333333,7,59,2.3333333333333335,3,42.857142857142854
/blog/category/whats-new/,8,3128,391,4,50,23,208.46666666666667,2.875,8,34.78260869565217
/blog/category/whats-new/page/3/,1,0,0,1,100,1,0,1,1,100
/blog/celebrate-joint-graduation/,6,906,151,3,50,9,302,1.5,6,66.66666666666666
/blog/ceo-scottish-tech-startup-awards/,10,507,50.7,6,60,19,56.44444444444444,1.9,10,52.63157894736842
/blog/change-story-not-just-career/,3,39,13,2,66.66666666666666,4,39,1.3333333333333333,3,75
/blog/claires-coding-journey-from-hobby-to-career/,8,1821,227.625,6,75,10,910.5,1.25,8,80
/blog/claires-ruby-project-cycle-ride-logging-application/,9,909,101,5,55.55555555555556,15,151.5,1.6666666666666667,9,60
/blog/claudia-career-change-developer/,2,0,0,2,100,2,0,1,2,100
/blog/codebar-edinburgh-glasgow-coding/,14,2224,158.85714285714286,11,78.57142857142857,18,556,1.2857142857142858,14,77.77777777777779
/blog/codebar-edinburgh-second-anniversary/,1,0,0,1,100,1,0,1,1,100
/blog/codeclan-celebrates-turning-four-after-graduation-milestone/,1,0,0,1,100,1,0,1,1,100
/blog/codeclan-ceo-melinda-matthews/,118,5152,43.66101694915254,86,72.88135593220339,207,57.87640449438202,1.7542372881355932,118,57.00483091787439
/blog/codeclan-ceo-women-tech/,7,1235,176.42857142857142,4,57.14285714285714,28,58.904761904761905,4,7,25
/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,17,1544,90.82352941176471,9,52.94117647058824,50,46.666666666666664,2.9411764705882355,17,34
/blog/codeclan-data-analysis-course-diary-001/,43,3961,92.11627906976744,27,62.7906976744186,85,94.28571428571429,1.9767441860465116,43,50.588235294117645
/blog/codeclan-glasgow-clockwise/,6,484,80.66666666666667,3,50,15,53.888888888888886,2.5,6,40
/blog/codeclan-glasgow-employer-partners/,15,5262,350.8,7,46.666666666666664,69,97.51851851851852,4.6,15,21.73913043478261
/blog/codeclan-highlands-gets-a-space-in-wasps/,2,391,195.5,1,50,10,48.875,5,2,20
/blog/codeclan-launches-new-data-analysis-course/,10,4204,420.4,4,40,30,210.25,3,10,33.33333333333333
/blog/codeclan-second-anniversary/,1,80,80,0,0,2,80,2,1,50
/blog/codeclan-students-changed-career/,11,4605,418.6363636363636,4,36.36363636363637,48,124.37837837837837,4.363636363636363,11,22.916666666666664
/blog/codeclan-students-meet-employers-at-speed-networking-event/,6,740,123.33333333333333,2,33.33333333333333,21,49.333333333333336,3.5,6,28.57142857142857
/blog/codeclan-students-natasha-glasgow/,1,0,0,1,100,1,0,1,1,100
/blog/congratulations-cohort-e29-graduates/,11,1873,170.27272727272728,4,36.36363636363637,43,58.5625,3.909090909090909,11,25.581395348837212
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR2aV2GeMa8cZPoSnfA23iUPhGJEIRrd6oihzduvHi0cPudgr74yX4RBSRI,1,4903,4903,0,0,18,288.52941176470586,18,1,5.555555555555555
/blog/creatives-make-good-coders/,17,0,0,17,100,17,0,1,17,100
/blog/current-skills-perfect-coding/,11,218,19.818181818181817,8,72.72727272727273,21,21.9,1.9090909090909092,11,52.38095238095239
/blog/data-analysis-course-glasgow-launch/,5,1016,203.2,1,20,23,56.388888888888886,4.6,5,21.73913043478261
/blog/data-science-r-programming/,8,240,30,4,50,19,21.727272727272727,2.375,8,42.10526315789473
/blog/david-nhs-junior-developer/,9,520,57.77777777777778,6,66.66666666666666,16,74.28571428571429,1.7777777777777777,9,56.25
/blog/day-life-software-developer/,10,738,73.8,6,60,21,67.18181818181819,2.1,10,47.61904761904761
/blog/day-life-web-developer/,119,7929,66.63025210084034,100,84.03361344537815,159,198.3,1.3361344537815125,119,74.84276729559748
/blog/digital-development-loan/,12,1088,90.66666666666667,5,41.66666666666667,43,35.12903225806452,3.5833333333333335,12,27.906976744186046
/blog/employers-catriona-dick-zonal/,9,147,16.333333333333332,7,77.77777777777779,16,21.142857142857142,1.7777777777777777,9,56.25
/blog/ewa-jamie-martas-app-play-store/,11,603,54.81818181818182,10,90.9090909090909,18,86.14285714285714,1.6363636363636365,11,61.111111111111114
/blog/experience-last-thing-need/,6,223,37.166666666666664,4,66.66666666666666,10,55.75,1.6666666666666667,6,60
/blog/find-inspiration-kats-student-project/,10,801,80.1,4,40,24,57.285714285714285,2.4,10,41.66666666666667
/blog/finding-a-career-you-love/,2,353,176.5,1,50,4,176.5,2,2,50
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,9,217,24.11111111111111,8,88.88888888888889,10,217,1.1111111111111112,9,90
/blog/finding-your-feet-when-train-work-digital-alumni-advice/,6,0,0,6,100,6,0,1,6,100
/blog/fiona-adam-talk-ux-human-choices-bad-websites/,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/,238,9787,41.121848739495796,209,87.81512605042016,307,141.8840579710145,1.2899159663865547,238,77.52442996742671
/blog/first-developer-job-advice/?fbclid=IwAR0DLl8NJ5ndsvLyi5MnG7R_lTgda3x-E3qHZv19GCfiiS9rer3wdBwQa5M,1,154,154,0,0,2,154,2,1,50
/blog/first-developer-job-advice/?fbclid=IwAR0QJ9wTo4y2JUJa-vbAmYgBS7J-MczikxhswFkdRcF9dR3RTMsxfCZZv2Y,2,0,0,2,100,2,0,1,2,100
/blog/first-developer-job-advice/?fbclid=IwAR0tF1wCrZrebxO7rlvvB296NW-bXirXEEB-CJtlF2hbOXFC03UFmurP2gY,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR11JWtfTZBorhbZs2bsVAmuiWv4kV8BWD7RYfyzj056HocRZtyfn7scTeo,1,1140,1140,0,0,4,380,4,1,25
/blog/first-developer-job-advice/?fbclid=IwAR1dkMhDF1bEMiz2F5aBBT6ifKUqLiZpVPj8SJCPgiy1jV2350cHa6K--hE,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR1Dlz02wpdiPOqXaZaRv_AGCxH1LCYsrjGKXt8B1AjfNWYVa38uvXy6o1c,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR1iHjVoBjFe67qK9NiunUk8sOjQjK56fAZJj9-_YQnhK3otfRQZ4yZdaPc,2,0,0,2,100,2,0,1,2,100
/blog/first-developer-job-advice/?fbclid=IwAR1q_ztwDo_i4Q7mwiUzEHCsbPJjwKJM3OriLJFEKa97Q30mueeKMJdZZ20,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR1Xdv7AjmrRZEe9C5ccV1NUlXgUoaoeasO3bOGPNGZcjOMWlPU8yY-cJX0,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR2DggiIMm7GuQTpGd-1T-ofQF7qSksEddSSanzbjWn6xfWqW9aw4PS4Okg,1,179,179,0,0,2,179,2,1,50
/blog/first-developer-job-advice/?fbclid=IwAR2jYu5ftY-sM08u4IOM0S3k3OdbtrqL3Tg5lMzHOpvBywHuzcv2lauUaMw,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR2MGF8H4pOiOS5GFpqnwfSelTySV_UB58t_dp973Adz8WajJO2ejIQa944,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR2wk76MCibqe8QqmM3l8fsGBupLZTGp-46BumkoXpS8Qui6712R47lqDww,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR2XBZJsLtH-ndBNGbw8Ky0bUQUcT5l7jZZO7kIr_dDWyzL2mZ1wbF2RDi0,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR2xod005Yi_4LJj2Mp2oGQv3PAYmLhIUScUumJ0DcRE0VUl0XkmeYOSDZo,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR33GqW_QihfaqNHUrHkCg5oTFXfJ53TbKkpX1dRQitAE8DOt199Gi8GdgY,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR3EH6S9D2jjCtfCdgvZWKZYp2_BIkx2QgPiDv5Antq_MiPiPbcr7YmtJBo,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR3eMe-Ru5kHFKBFYkFG0cJXtz-O7FMF-8T2JzRsN6xJZB9QcQlrAP5Oa6w,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR3F9WbQUqpx5i0k1A7refLJFiQ0auq0rRLgQoU5VGv_UgmrFJWHgeIT8e8,3,0,0,3,100,3,0,1,3,100
/blog/first-developer-job-advice/?fbclid=IwAR3gHbx3hmfNfuOhRfT2wXiyhQFJM9gSf1XWHTCBt5PQUxU9OS_897v7Yvg,1,490,490,0,0,3,245,3,1,33.33333333333333
/blog/first-developer-job-advice/?fbclid=IwAR3M7hcAsc9v9pqzZCQHYXe1wG9eUKiUJaoTHy_GOUCXitLGjlIQbJTI4Co,1,0,0,1,100,1,0,1,1,100
